Datetime,cape,cin,lift,k,total_totals,showalter
2010-06-03 21:00:00,5.976469331340035,-88.12637593620421,-266.2469305282517,25.9,36.7,6.503206253122311
2010-06-07 21:00:00,0.0,0.0,-266.4905354603147,-20.3,23.200000000000003,14.967600834459262
2010-06-08 21:00:00,5.984759475130095,-51.05750301842934,-271.16486986266847,7.899999999999999,39.8,7.232244243165928
2010-06-09 21:00:00,20.30465363002969,-61.52574144240473,-267.09399956532127,19.6,35.900000000000006,7.704037114542711
2010-06-14 21:00:00,0.0,0.0,-263.2693044760832,-6.145098039215682,34.60980392156863,9.162783498890317
2010-06-22 21:00:00,-69.06023426912112,-4.418302607768941,-268.99013404066034,20.099999999999994,41.2,2.820319060705083
2010-06-23 21:00:00,2.2726244823965662,-12.411483873225317,-265.01743058965144,2.8000000000000007,33.7,7.408402380342101
2010-06-28 21:00:00,0.0,0.0,-258.35094712262566,-25.7,29.0,11.615285071152062
2010-07-01 21:00:00,11.027945157595664,-60.8898173024357,-267.81174117144604,-8.199999999999996,36.1,6.99457667159022
2010-07-02 21:00:00,0.0,0.0,-268.8266910778542,-8.799999999999997,40.3,5.088110324481898
2010-07-04 21:00:00,5.641213534140507,-89.0430483541434,-266.74773637280737,-11.4,35.5,6.930315233935607
2010-07-05 21:00:00,0.0,0.0,-267.05225134944885,-11.1,36.6,6.330695119193524
2010-07-06 21:00:00,0.0,0.0,-266.8175651132548,-22.5,25.4,13.454344115378325
2010-07-07 21:00:00,0.0,0.0,-261.4355980038972,-24.1,32.2,10.090587566799694
2010-07-08 21:00:00,0.0,0.0,-260.077298425233,-2.8999999999999986,28.6,11.890587566799695
2010-07-09 21:00:00,132.43615704423922,-129.21707984993935,-271.6832550199276,34.1,43.2,2.4656896132605546
2010-07-10 21:00:00,71.04864576140785,-18.382572257550947,-270.95163798264656,29.5,41.400000000000006,2.984156114043889
2010-07-11 21:00:00,352.9913368040497,-130.19410492611124,-273.2172362186653,29.3,43.8,1.827179007897314
2010-07-13 21:00:00,141.22961678210794,-27.088346439849317,-275.2381951509145,36.2,49.3,-2.055397675480208
2010-07-14 21:00:00,0.1398260355926806,-7.998441839699113,-268.66607936475737,28.6,38.9,4.62153371806313
2010-07-15 21:00:00,-199.5969940785874,-2.650304735775715,-269.08602592021094,26.5,41.2,2.859717908619917
2010-07-16 21:00:00,103.29428018261736,-0.9809706805699516,-270.17933176776626,29.500000000000004,39.1,3.721892877441382
2010-07-17 21:00:00,0.0,0.0,-268.9772621871107,32.3,39.3,3.390920208931618
2010-07-18 21:00:00,0.4470230316500339,-6.651419173699751,-268.62878671480144,25.2,37.4,6.788241740419256
2010-07-19 21:00:00,0.0,0.0,-268.0968681247613,29.8,44.2,2.3481295785906475
2010-07-20 21:00:00,17.264780536874575,-209.9179468270366,-272.38780126534255,27.5,42.2,3.622263953157972
2010-07-21 21:00:00,0.0,0.0,-266.2898033407119,-10.900000000000002,27.8,12.325367939596294
2010-07-22 21:00:00,0.0,0.0,-268.9966428631667,9.5,43.0,3.453188847703018
2010-07-26 21:00:00,0.0,0.0,-264.55239579564267,-13.099999999999998,30.6,10.957016608713603
2010-07-27 21:00:00,128.54213784541912,-6.482620436218267,-269.6211867651516,-3.200000000000003,34.099999999999994,8.051571650135042
2010-07-28 21:00:00,102.11419542891952,-45.1653519646957,-269.1902607160747,7.700000000000003,34.2,8.5594392039975
2010-07-29 21:00:00,128.63041165349372,-126.80352103935527,-271.5311552491364,22.3,29.8,11.326728164239563
2010-07-30 21:00:00,6.619543544325814,-269.01659265906875,-266.7375820887016,-20.9,34.8,7.892614084150285
2010-07-31 21:00:00,0.0,0.0,-268.16733469697914,-18.75072463768116,37.09855072463768,6.553507647962371
2010-08-01 21:00:00,-170.29065115145443,-41.34148624617883,-272.6745374952826,26.8,40.9,3.661588480296951
2010-08-02 21:00:00,128.62186850447785,-8.641636837660176,-273.4672857851057,27.0,43.5,2.433091848098684
2010-08-03 21:00:00,0.4789838159831622,-0.2795228231749445,-271.164894147597,28.399999999999995,42.2,3.4470388220125763
2010-08-04 21:00:00,24.60027433040137,0.0,-267.6812453283504,17.8,28.4,12.574279501618184
2010-08-05 21:00:00,120.33170940074972,-2.8246184618135426,-274.16966128670646,34.800000000000004,48.0,0.266295655854071
2010-08-06 21:00:00,130.62133015964605,0.0,-262.7874550830041,-14.1,21.2,17.21518513718787
2010-08-07 21:00:00,0.0,0.0,-264.0029019100134,-8.499999999999996,39.400000000000006,5.25796194751914
