,Chuva,Dia,DirVento,HBV,Hora,Pressao,Temperatura,Umidade,VelVento,estacao,Geopotential_1000,Humidity_1000,Temperature_1000,WindU_1000,WindV_1000,Geopotential_700,Humidity_700,Temperature_700,WindU_700,WindV_700,Geopotential_200,Humidity_200,Temperature_200,WindU_200,WindV_200,CAPE,CIN,showalter,lift_index,k_index,total_totals,Wx,Wy,Day sin,Day cos,Year sin,Year cos
3643,0.0,2018-12-03,0.0,HBV,05:00:00,0.0,22.5,100.0,0.0,iraja,826.7676,88.582184,295.03616,1.1940866,0.55562615,30357.996,72.944954,280.15204,6.0574675,0.7760117,121367.82,99.570114,220.11777,30.960804,-5.1301136,-20.45425827940788,-30.864648155303108,0.0,-271.77052380057154,31.304347826086957,40.152173913043484,0.0,0.0,0.9659258262863357,0.25881904511271886,-0.4735132609101054,0.8807866891264187
3644,0.0,2018-12-03,0.0,HBV,06:00:00,0.0,23.0,100.0,0.0,iraja,823.87305,89.03403,294.9322,1.0489011,0.62327933,30339.182,74.39656,280.26178,6.3289576,-0.16754484,121345.58,101.12884,219.99863,30.888702,-5.017499,-27.202296893324775,-30.233135549614023,0.0,-271.7526823542863,31.030434782608694,40.16521739130435,0.0,0.0,1.0,1.2838217763771025e-12,-0.4728818069462789,0.8811258687947041
3645,0.0,2018-12-03,0.0,HBV,07:00:00,0.0,23.2,100.0,0.0,iraja,834.96875,90.224304,294.75235,1.0541096,0.82265115,30338.217,75.70149,280.39105,6.4852104,-0.743109,121320.58,104.45459,219.9428,30.600296,-4.1619196,-33.95033550724167,-29.601622943924937,0.0,-271.7348409080011,30.756521739130434,40.17826086956522,0.0,0.0,0.9659258262907666,-0.25881904509618264,-0.4722501100266771,0.8814645957608231
3646,0.0,2018-12-03,0.0,HBV,08:00:00,0.0,23.7,100.0,0.0,iraja,879.833,92.11426,294.557,1.0541096,0.9318187,30375.844,76.91201,280.56284,6.751492,-1.174654,121337.06,110.12311,219.87843,31.260181,-2.1655674,-40.698374121158565,-28.970110338235852,0.0,-271.71699946171594,30.482608695652175,40.19130434782609,0.0,0.0,0.8660254037903584,-0.49999999998974665,-0.4716181704758514,0.8818028698507455
3647,0.0,2018-12-03,0.0,HBV,09:00:00,0.0,25.2,100.0,0.0,iraja,928.55566,90.84305,294.5576,1.2585411,1.1122272,30423.604,77.731384,280.7042,7.270383,-1.3827386,121360.72,104.3048,219.92365,31.876179,-1.8072472,-47.44641273507546,-28.338597732546766,0.0,-271.6991580154307,30.208695652173912,40.20434782608696,0.0,0.0,0.7071067811883616,-0.7071067811847335,-0.47098598861842766,0.8821406908907005
3648,0.0,2018-12-03,0.0,HBV,10:00:00,0.0,25.7,100.0,0.0,iraja,989.82227,82.706635,295.04767,0.88678837,1.0532868,30471.844,69.043655,280.352,7.3830156,-1.0142341,121384.0,53.98324,220.33902,29.825989,-3.114748,-54.19445134899236,-27.70708512685768,0.0,-271.6813165691455,29.934782608695652,40.21739130434783,0.0,0.0,0.5000000000067926,-0.866025403780517,-0.4703535647793065,0.8824780587070699
3649,0.0,2018-12-03,0.0,HBV,11:00:00,0.0,27.1,98.0,0.0,iraja,1023.5908,78.03148,295.6199,0.8255892,1.7610819,30509.955,70.49526,280.3072,6.939647,-1.405802,121439.516,36.24981,220.60202,31.150463,-2.1699543,-60.94248996290925,-27.075572521168596,0.0,-271.6634751228603,29.66086956521739,40.2304347826087,0.0,0.0,0.2588190451151949,-0.9659258262856723,-0.46972089928336275,0.8828149731265488
3650,0.0,2018-12-03,0.0,HBV,12:00:00,0.0,26.7,92.0,0.0,iraja,1031.3096,74.433655,296.08588,0.6250644,1.9486659,30530.7,73.057915,280.29282,7.1362658,-1.6753895,121484.87,33.520866,220.55016,32.703777,-0.56848526,-67.69052857682615,-26.44405991547951,0.0,-271.6456336765751,29.38695652173913,40.243478260869566,0.0,0.0,3.847165927971621e-12,-1.0,-0.46908799245564525,0.8831514339760381
3651,0.0,2018-12-03,0.0,HBV,13:00:00,0.0,26.7,96.0,0.0,iraja,1018.2842,71.98565,296.47482,0.5684228,2.263868,30539.383,74.59382,280.53757,7.5724726,-1.781482,121503.19,35.950233,220.35869,33.321342,-1.5293665,-74.43856719074304,-25.812547309790425,0.0,-271.6277922302899,29.11304347826087,40.25652173913044,0.0,0.0,-0.2588190450937067,-0.96592582629143,-0.468454844621327,0.8834874410826723
3652,0.0,2018-12-03,0.0,HBV,14:00:00,0.0,26.2,99.0,0.0,iraja,1019.73145,71.07186,296.65292,0.61594963,2.7241142,30549.512,75.84985,280.67087,7.4917417,-1.756881,121502.76,39.409386,220.33742,32.785286,-3.4993935,-81.18660580465995,-25.181034704101336,0.0,-271.6099507840047,28.83913043478261,40.26956521739131,0.0,0.0,-0.500000000000129,-0.8660254037843641,-0.46782145610570475,0.8838229942738185
3653,0.0,2018-12-03,0.0,HBV,15:00:00,0.0,25.2,99.0,0.0,iraja,991.26953,72.53527,296.60812,0.28000546,2.928099,30518.156,77.783646,280.74554,7.6453905,-1.5851855,121480.516,32.294483,220.50017,32.61757,-5.6405363,-87.93464441857684,-24.549522098412254,0.0,-271.5921093377195,28.565217391304348,40.28260869565218,0.0,0.0,-0.7071067811829209,-0.7071067811901741,-0.4671878272341989,0.8841580933770772
3654,0.0,2018-12-03,0.0,HBV,16:00:00,0.0,23.7,100.0,0.0,iraja,955.08887,73.09332,296.52194,-0.0077610016,2.8122685,30489.21,79.623024,280.56055,7.851775,-1.25512,121459.49,31.821716,220.50761,32.868355,-7.1367025,-94.68268303249374,-23.918009492723165,0.0,-271.57426789143426,28.291304347826088,40.29565217391305,0.0,0.0,-0.8660254037792353,-0.5000000000090125,-0.4665539583323534,0.8844927382202822
3655,0.0,2018-12-03,0.0,HBV,17:00:00,0.0,23.2,100.0,0.0,iraja,894.7871,72.437485,296.7305,-0.13015938,2.7348773,30441.453,77.9691,280.6611,8.186418,-0.3146391,121434.01,42.669605,220.50496,32.8903,-8.508555,-101.43072164641063,-23.286496887034083,0.0,-271.55642644514904,28.017391304347825,40.30869565217392,0.0,0.0,-0.9659258262887751,-0.2588190451036148,-0.46591984972583544,0.8848269286315007
3656,0.0,2018-12-03,0.0,HBV,18:00:00,0.0,23.0,100.0,0.0,iraja,879.833,72.621254,296.72705,-0.15099335,2.8742836,30423.121,76.88166,280.5146,7.8999534,0.5217998,121434.68,63.0407,220.55202,32.263332,-10.550246,-108.17876026032752,-22.654984281344994,0.0,-271.5385849988639,27.743478260869566,40.321739130434786,0.0,0.0,-1.0,-6.41051007956614e-12,-0.4652855017404355,0.8851606644390335
3657,0.0,2018-12-03,0.0,HBV,19:00:00,0.0,22.7,100.0,0.0,iraja,854.7471,74.38139,296.399,-0.3378458,2.679012,30387.422,76.29663,280.37842,7.758674,1.3807895,121421.13,73.09986,220.7371,31.197485,-11.879685,-114.92679887424443,-22.023471675655912,0.0,-271.52074355257867,27.469565217391306,40.334782608695654,0.0,0.0,-0.9659258262920934,0.25881904509123066,-0.4646509147020668,0.8854939454714147
3658,0.0,2018-12-03,0.0,HBV,20:00:00,0.0,22.5,100.0,0.0,iraja,837.38086,75.61888,296.1284,-0.77795887,2.3110201,30361.371,76.10106,280.0699,7.9136252,2.205953,121422.61,76.54029,220.9323,30.984314,-12.091752,-121.67483748816132,-21.391959069966823,0.0,-271.50290210629345,27.195652173913047,40.34782608695652,0.0,0.0,-0.8660254037856459,0.4999999999979091,-0.46401608893676566,0.8858267715574121
3659,0.0,2018-12-03,0.0,HBV,21:00:00,0.0,23.0,100.0,0.0,iraja,862.4658,77.96236,295.83075,-1.3007565,1.82566,30380.668,72.35993,279.94693,8.230689,2.5416558,121444.914,76.451355,221.02696,32.451424,-11.111857,-128.42287610207822,-20.76044646427774,0.0,-271.48506066000823,26.921739130434784,40.3608695652174,0.0,0.0,-0.7071067811919868,0.7071067811811084,-0.46338102477069093,0.8861591425260275
3660,0.0,2018-12-03,0.0,HBV,22:00:00,0.0,23.0,100.0,0.0,iraja,929.5205,77.59819,295.4573,-1.3769298,1.1732175,30432.285,66.62094,280.3922,9.179928,3.3032663,121502.45,100.15288,220.92857,32.20377,-12.589011,-135.17091471599514,-20.128933858588653,0.0,-271.46721921372307,26.647826086956524,40.37391304347827,0.0,0.0,-0.5000000000112323,0.8660254037779536,-0.4627457225301239,0.8864910582064963
3661,0.0,2018-12-03,0.0,HBV,23:00:00,0.0,23.2,100.0,0.0,iraja,967.63184,79.77644,295.2608,-1.4133887,0.9113176,30457.855,64.48315,280.34854,8.143448,3.598992,121512.26,98.755646,220.93735,31.785267,-13.77366,-141.91895332991203,-19.49742125289957,0.0,-271.44937776743785,26.37391304347826,40.38695652173914,0.0,0.0,-0.25881904510609083,0.9659258262881117,-0.4621101825414178,0.886822518428314
3662,0.0,2018-12-04,0.0,HBV,00:00:00,0.0,22.5,100.0,0.0,iraja,1008.6367,81.53321,295.01434,-1.5937314,0.54178834,30494.035,65.968475,280.1124,7.3459053,3.291478,121496.445,96.78266,220.89374,31.855803,-14.86617,-148.66699194382892,-18.86590864721048,0.0,-271.43153632115263,26.1,40.400000000000006,0.0,0.0,-8.973854231160659e-12,1.0,-0.4614744051311993,0.8871535230211317
3663,0.0,2018-12-04,0.0,HBV,01:00:00,0.0,22.7,100.0,0.0,iraja,1013.9424,83.466995,294.819,-1.3938575,0.27425075,30505.613,66.435486,279.90903,6.927928,2.8496826,121474.63,97.786705,220.7722,31.239805,-15.462882,-129.835486788931,-17.15082604291862,0.0,-271.77623340370263,26.672727272727272,40.790909090909096,0.0,0.0,0.25881904510281073,0.9659258262889906,-0.4608383906260657,0.8874840718149131
3664,0.0,2018-12-04,0.0,HBV,02:00:00,0.0,22.5,100.0,0.0,iraja,987.41016,85.169815,294.6581,-1.0904655,0.3265283,30486.316,65.35985,279.85098,7.082879,2.6057212,121443.44,97.83586,220.56346,30.637915,-15.572572,-111.0039816340331,-15.435743438626758,0.0,-272.1209304862526,27.245454545454546,41.18181818181819,0.0,0.0,0.4999999999956892,0.8660254037869275,-0.46020213935278664,0.8878141646398295
3665,0.0,2018-12-04,0.0,HBV,04:00:00,0.0,22.3,100.0,0.0,iraja,872.11426,88.00222,294.45587,-0.5943618,0.2537496,30382.117,57.223427,280.12506,8.422099,2.2182534,121327.625,97.62054,219.9085,29.355762,-15.797801,-92.1724764791352,-13.720660834334897,0.0,-272.4656275688026,27.818181818181817,41.57272727272728,0.0,0.0,0.8660254037839479,0.50000000000085,-0.4589289278094787,0.8884729817049263
3666,0.0,2018-12-04,0.0,HBV,05:00:00,0.0,22.0,100.0,0.0,iraja,822.4258,89.096405,294.38922,-0.19135857,0.25016236,30332.91,56.810368,280.17792,9.149979,1.6765158,121259.85,99.58884,219.84811,29.664547,-14.619002,-73.34097132423729,-12.005578230043035,0.0,-272.8103246513525,28.39090909090909,41.96363636363637,0.0,0.0,0.9659258262874483,0.2588190451085668,-0.45829196819359647,0.8888017056066215
3667,0.0,2018-12-04,0.0,HBV,06:00:00,0.0,21.8,100.0,0.0,iraja,808.91797,90.11978,294.30765,-0.029896736,0.20711017,30324.709,57.702236,280.23593,9.639572,1.0999267,121218.484,100.86203,220.21988,30.158283,-13.081883,-54.509466169339376,-10.290495625751172,0.0,-273.1550217339025,28.96363636363636,42.35454545454546,0.0,0.0,1.0,1.1537198382755177e-11,-0.45765477311786196,0.8891299728624822
3668,0.0,2018-12-04,0.0,HBV,07:00:00,0.0,22.3,100.0,0.0,iraja,796.376,90.94589,294.25537,-0.26622963,0.19993472,30322.78,56.68055,280.33417,9.933198,0.91849303,121180.19,99.083305,220.39645,31.384008,-13.39194,-35.67796101444148,-8.57541302145931,0.0,-273.49971881645246,29.53636363636363,42.74545454545455,0.0,0.0,0.9659258262896541,-0.2588190451003347,-0.45701734290965135,0.8894577833038521
3669,0.0,2018-12-04,0.0,HBV,08:00:00,0.0,23.2,100.0,0.0,iraja,818.5664,92.03671,294.24963,-0.40490437,0.13996959,30355.102,53.71327,280.37152,9.969006,0.79599977,121164.5,88.272865,220.16989,31.068956,-13.97549,-16.846455859543568,-6.860330417167448,0.0,-273.84441589900246,30.109090909090902,43.13636363636364,0.0,0.0,0.8660254037882091,-0.4999999999934693,-0.4563796778964615,0.8897851367623096
3670,0.0,2018-12-04,0.0,HBV,09:00:00,0.0,25.2,99.0,0.0,iraja,860.53613,91.77202,294.30017,-0.5461836,-0.0983541,30406.236,50.363277,280.42267,9.710537,0.13279414,121181.29,71.82901,220.00607,30.169254,-13.776586,1.9850492953543437,-5.145247812875587,0.0,-274.1891129815524,30.681818181818176,43.52727272727273,0.0,0.0,0.7071067811956118,-0.7071067811774832,-0.45574177840591007,0.8901120330696684
3671,0.0,2018-12-04,0.0,HBV,10:00:00,0.0,27.1,99.0,0.0,iraja,874.04395,87.292435,294.89023,-0.7265258,-0.7789855,30457.855,52.883778,280.00095,7.9956584,-1.804033,121196.67,54.502815,220.43422,28.984283,-14.706754,20.816554450252255,-3.430165208583725,0.0,-274.5338100641024,31.25454545454545,43.91818181818182,0.0,0.0,0.5000000000030699,-0.8660254037826662,-0.45510364476573506,0.8904384720579764
3672,0.0,2018-12-04,0.0,HBV,11:00:00,0.0,27.4,95.0,0.0,iraja,867.77246,81.66809,295.81412,-0.5767832,-0.66007996,30470.398,55.478462,279.99118,7.2892637,-2.5666685,121208.5,44.013012,220.58606,29.007795,-15.980617,39.648059605150166,-1.7150826042918617,0.0,-274.87850714665234,31.82727272727272,44.30909090909091,0.0,0.0,0.2588190451110428,-0.9659258262867848,-0.45446527730379493,0.8907644535595169
3673,0.0,2018-12-04,0.0,HBV,12:00:00,0.0,27.6,71.0,0.0,iraja,862.4658,78.44623,296.52597,-0.5780854,-0.25467372,30498.377,55.306496,280.2072,7.550337,-3.7126715,121233.93,42.959816,220.65813,28.778952,-17.459232,58.47956476004808,0.0,0.0,-275.22320422920234,32.39999999999999,44.7,0.0,0.0,-4.513726940171552e-13,-1.0,-0.45382667634806806,0.8910899774068082
3674,0.0,2018-12-04,0.0,HBV,13:00:00,0.0,30.1,63.0,0.0,iraja,847.51074,75.16536,297.374,-0.36453915,0.17020822,30508.99,61.32704,280.22617,7.412964,-4.347176,121224.62,44.16982,220.63206,28.249165,-18.86911,68.6907614770579,-21.17651718451381,0.0,-275.1913064819665,32.05833333333332,45.04166666666667,0.0,0.0,-0.25881904509785875,-0.9659258262903174,-0.4531878422266023,0.8914150434326292
3675,0.0,2018-12-04,0.0,HBV,14:00:00,0.0,31.3,61.0,0.0,iraja,796.376,71.100525,298.26627,-0.38016462,0.07590413,30494.035,66.50798,280.3221,6.9220686,-4.9929557,121210.7,40.96109,220.67593,27.910599,-19.834381,78.90195819406773,-42.35303436902762,0.0,-275.1594087347306,31.71666666666666,45.38333333333333,0.0,0.0,-0.4999999999912494,-0.8660254037894908,-0.4525487752677172,0.8917396514699171
3676,0.0,2018-12-04,0.0,HBV,15:00:00,0.0,31.8,58.0,0.0,iraja,740.416,67.11661,299.247,-0.6887646,-0.45148277,30488.729,68.39456,280.72833,6.8074827,-5.2815065,121245.14,35.06321,220.78365,28.402771,-19.894344,89.11315491107757,-63.529551553541424,0.0,-275.1275109874948,31.374999999999993,45.725,0.0,0.0,-0.7071067811859604,-0.7071067811871347,-0.4519094757996999,0.8920638013519214
3677,0.0,2018-12-04,0.0,HBV,16:00:00,0.0,32.3,59.0,0.0,iraja,666.125,63.387276,300.24728,-1.0995803,-0.6554673,30475.703,63.78179,281.4534,7.362833,-4.314887,121251.516,35.175552,220.87405,29.390247,-18.774048,99.32435162808738,-84.70606873805524,0.0,-275.09561324025896,31.033333333333328,46.06666666666667,0.0,0.0,-0.8660254037813846,-0.5000000000052898,-0.45126994415100796,0.8923874929121016
3678,0.0,2018-12-04,0.0,HBV,17:00:00,0.0,33.0,56.0,0.0,iraja,587.4922,64.54216,300.35873,-2.2304626,-0.18650818,30442.898,59.84677,281.82684,8.087457,-3.127882,121218.914,46.45876,220.84373,30.006245,-17.72834,109.53554834509723,-105.88258592256905,0.0,-275.0637154930231,30.691666666666663,46.40833333333333,0.0,0.0,-0.9659258262861213,-0.25881904511351883,-0.45063018065021776,0.8927107259841522
3679,0.0,2018-12-04,0.0,HBV,18:00:00,0.0,32.5,59.0,0.0,iraja,522.84863,64.029625,300.92352,-2.5221353,-0.25877404,30425.533,56.07529,281.9745,8.802316,-1.5216324,121212.98,53.636856,220.75119,30.633213,-16.710419,119.74674506210705,-127.05910310708285,0.0,-275.0318177457873,30.349999999999994,46.75,0.0,0.0,-1.0,-2.1119714575773637e-12,-0.4499901856260252,0.8930335004020036
3680,0.0,2018-12-04,0.0,HBV,19:00:00,0.0,30.8,72.0,0.0,iraja,501.62305,63.208565,301.23895,-2.4446597,-0.18343306,30429.393,53.040573,282.01126,8.458558,-0.06350231,121221.62,54.168133,220.6669,30.868326,-16.4808,129.95794177911688,-148.23562029159666,0.0,-274.99991999855143,30.00833333333333,47.09166666666667,0.0,0.0,-0.9659258262909809,0.2588190450953827,-0.4493499594072449,0.8933558159998217
3681,0.0,2018-12-04,0.0,HBV,20:00:00,0.0,28.1,82.0,0.0,iraja,467.37207,65.66669,301.03555,-2.6549506,0.40289426,30400.447,53.193993,281.90958,7.62651,0.7160461,121193.914,54.38579,220.61478,30.727257,-17.143326,140.16913849612672,-169.41213747611047,0.0,-274.9680222513156,29.666666666666664,47.43333333333333,0.0,0.0,-0.8660254037907725,0.49999999998902944,-0.4487095023228104,0.8936776726120083
3682,0.0,2018-12-04,0.0,HBV,21:00:00,0.0,27.1,90.0,0.0,iraja,512.2363,73.2636,299.8359,-2.4720044,0.79599977,30446.277,53.644146,281.74008,6.640813,1.3495257,121242.39,54.626854,220.6318,30.438852,-17.7649,150.38033521313653,-190.5886546606243,0.0,-274.9361245040797,29.325,47.775,0.0,0.0,-0.7071067811889472,0.7071067811841478,-0.44806881470177373,0.8939990700732007
3683,0.0,2018-12-04,0.0,HBV,22:00:00,0.0,26.4,92.0,0.0,iraja,518.0254,78.47826,299.1212,-1.3450279,0.5069363,30456.406,48.781853,281.69815,6.3973184,0.41519475,121265.98,70.588585,220.69083,28.957638,-20.039135,160.59153193014635,-211.7651718451381,0.0,-274.90422675684385,28.983333333333334,48.11666666666667,0.0,0.0,-0.5000000000075098,0.8660254037801028,-0.4474278968733055,0.8943200082182724
3684,0.0,2018-12-04,0.0,HBV,23:00:00,0.0,25.7,98.0,0.0,iraja,581.2207,82.91738,298.53458,-1.3144283,0.4638846,30505.613,48.240658,281.45914,5.9493923,-0.05222678,121317.02,74.35199,220.63898,29.231937,-20.786488,170.8027286471562,-232.9416890296519,0.0,-274.87232900960805,28.641666666666666,48.45833333333333,0.0,0.0,-0.25881904510193876,0.9659258262892242,-0.44678674916669436,0.8946404868823327
3685,0.0,2018-12-05,0.0,HBV,00:00:00,0.0,25.4,99.0,0.0,iraja,637.6631,86.13249,298.16974,-1.3762784,0.13894439,30547.102,46.102867,281.4195,5.529462,-0.51554847,121337.19,77.08795,220.62994,29.073627,-20.638771,181.01392536416603,-254.1182062141657,0.0,-274.8404312623722,28.3,48.8,0.0,0.0,-4.675315609171883e-12,1.0,-0.4461453719113474,0.8949605059007272
3686,0.0,2018-12-05,0.0,HBV,01:00:00,0.0,24.9,100.0,0.0,iraja,685.9033,87.67514,298.09158,-0.96806717,-0.45712066,30588.588,43.587425,281.51715,5.3387027,-1.1690161,121323.516,91.58223,220.60973,28.424713,-19.398548,204.26060774485387,-245.24337509048502,0.0,-275.1054323832873,28.063636363636366,48.92727272727272,0.0,0.0,0.2588190450929067,0.9659258262916444,-0.44550376543678943,0.8952800651090373
3687,0.0,2018-12-05,0.0,HBV,02:00:00,0.0,24.5,100.0,0.0,iraja,670.9492,88.54004,298.16226,-0.47586966,-0.74874663,30569.291,43.683525,281.55106,5.1928663,-1.7204916,121271.0,78.52732,220.75333,30.230385,-17.823402,227.5072901255417,-236.36854396680434,0.0,-275.3704335042024,27.827272727272728,49.054545454545455,0.0,0.0,0.49999999999941186,0.8660254037847782,-0.44486193007266306,0.8955991643430811
3688,0.0,2018-12-05,0.0,HBV,04:00:00,0.0,24.0,100.0,0.0,iraja,574.4668,89.62242,297.88016,-0.16661835,-0.95273113,30467.02,49.046547,281.3965,5.7866287,-1.762006,121163.46,69.24049,220.66397,33.142654,-18.664356,250.75397250622953,-227.49371284312366,0.0,-275.6354346251175,27.590909090909093,49.18181818181818,0.0,0.0,0.8660254037788212,0.5000000000097297,-0.44357757399481235,0.8962359822328474
3689,0.0,2018-12-05,0.0,HBV,05:00:00,0.0,24.2,100.0,0.0,iraja,535.874,89.743805,297.61758,0.065808296,-1.0844498,30426.498,51.959877,281.2793,6.156428,-1.654376,121100.28,75.618164,220.42917,32.981213,-18.831085,274.00065488691735,-218.61888171944295,0.0,-275.9004357460326,27.354545454545455,49.309090909090905,0.0,0.0,0.9659258262885608,0.2588190451044147,-0.44293505394101157,0.8965537005613624
3690,0.0,2018-12-05,0.0,HBV,06:00:00,0.0,24.0,100.0,0.0,iraja,544.5576,89.39987,297.38492,0.2715416,-1.207968,30437.594,54.036972,281.142,6.3738804,-1.5969734,121081.66,82.77286,220.17068,32.52039,-18.170021,297.2473372676052,-209.74405059576227,0.0,-276.16543686694774,27.11818181818182,49.43636363636364,0.0,0.0,1.0,7.238659760766401e-12,-0.4422923063173872,0.8968709582612465
3691,0.0,2018-12-05,0.0,HBV,07:00:00,0.0,25.9,100.0,0.0,iraja,559.0303,89.13518,297.17923,0.32557917,-1.35865,30459.3,55.29975,280.99777,6.3393745,-1.6969156,121083.125,84.577324,220.04251,31.722572,-17.01316,320.49401964829303,-200.8692194720816,0.0,-276.43043798786283,26.881818181818183,49.56363636363636,0.0,0.0,0.9659258262923078,-0.25881904509043074,-0.441649331454168,0.8971877551694999
3692,0.0,2018-12-05,0.0,HBV,08:00:00,0.0,27.6,99.0,0.0,iraja,589.9043,88.371445,297.04938,0.33078766,-1.4872935,30499.824,55.18848,280.92712,6.159032,-2.024931,121102.18,86.3186,219.99438,30.782118,-16.435463,343.7407020289809,-191.99438834840092,0.0,-276.695439108778,26.645454545454548,49.690909090909095,0.0,0.0,0.8660254037860599,-0.4999999999971919,-0.44100612968169983,0.8975040911233596
3693,0.0,2018-12-05,0.0,HBV,09:00:00,0.0,28.6,96.0,0.0,iraja,630.42676,86.73607,297.03616,0.32167292,-1.4099023,30554.818,53.590195,280.97882,6.104995,-2.5287416,121139.93,77.90476,220.07309,30.155148,-16.151733,366.9873844096687,-183.1195572247202,0.0,-276.96044022969306,26.40909090909091,49.81818181818182,0.0,0.0,0.7071067811925723,-0.7071067811805227,-0.44036270133044486,0.8978199659602996
3694,0.0,2018-12-05,0.0,HBV,10:00:00,0.0,30.6,77.0,0.0,iraja,683.4922,75.86503,298.2806,0.6211581,-1.804033,30643.1,48.888065,280.7691,8.048393,-1.015259,121225.23,77.949234,220.26562,29.568932,-16.837658,390.23406679035656,-174.24472610103953,0.0,-277.22544135060815,26.172727272727276,49.945454545454545,0.0,0.0,0.49999999999934724,-0.8660254037848155,-0.4397190467309817,0.8981353795180305
3695,0.0,2018-12-05,0.0,HBV,11:00:00,0.0,33.0,58.0,0.0,iraja,701.3408,68.502464,299.99622,0.5052705,-2.319632,30691.824,46.593483,280.74957,8.203344,-0.6498296,121280.99,81.13222,220.16962,29.435703,-16.970749,413.48074917104435,-165.36989497735885,0.0,-277.4904424715233,25.936363636363637,50.07272727272728,0.0,0.0,0.25881904510689074,-0.9659258262878974,-0.4390751662140054,0.8984503316345003
3696,0.0,2018-12-05,0.0,HBV,12:00:00,0.0,33.2,57.0,0.0,iraja,706.16504,63.262516,301.76407,0.5905585,-2.5333543,30737.17,44.548416,280.8053,8.704006,-0.53553677,121335.28,85.16243,219.96246,29.421597,-16.593418,436.7274315517322,-156.49506385367818,0.0,-277.7554435924384,25.700000000000003,50.2,0.0,0.0,9.80200391236092e-12,-1.0,-0.43843106011032673,0.8987648221478938
3697,0.0,2018-12-05,0.0,HBV,13:00:00,0.0,34.7,52.0,0.0,iraja,691.6924,58.7391,303.30902,0.9232478,-2.361659,30755.984,45.76568,280.82886,9.0523205,-0.06298995,121310.164,91.29436,219.82924,28.915318,-16.453014,427.96161063646997,-149.69093064264868,0.0,-277.67460411254655,24.900000000000002,49.208695652173915,0.0,0.0,-0.2588190451020108,-0.965925826289205,-0.4377867287508727,0.8990788508966329
3698,0.0,2018-12-05,0.0,HBV,14:00:00,0.0,34.7,47.0,0.0,iraja,685.4209,54.176907,304.7316,1.4004712,-2.0433817,30779.621,49.1241,280.8754,9.618738,0.1266439,121324.26,84.09754,219.8218,28.568916,-16.63583,419.19578972120775,-142.88679743161921,0.0,-277.59376463265465,24.1,48.21739130434783,0.0,0.0,-0.499999999994972,-0.8660254037873415,-0.43714217246668585,0.899392417719377
3699,0.0,2018-12-05,0.0,HBV,15:00:00,0.0,31.5,72.0,0.0,iraja,649.72266,49.76645,305.7715,1.7090712,-0.69903183,30768.527,51.3327,281.17645,10.243752,0.10101771,121312.8,77.86263,219.79759,28.971745,-15.941129,410.42996880594546,-136.08266422058972,0.0,-277.5129251527628,23.3,47.22608695652174,0.0,0.0,-0.7071067811787102,-0.7071067811943849,-0.4364973915889244,0.8997055224550226
3700,0.0,2018-12-05,0.0,HBV,16:00:00,0.0,28.6,80.0,0.0,iraja,623.1904,47.933815,306.13577,1.8444905,1.5960495,30753.572,64.80517,281.1012,9.648687,0.037464857,121303.91,96.61649,219.83324,29.857338,-15.635459,401.66414789068324,-129.27853100956023,0.0,-277.4320856728709,22.5,46.23478260869565,0.0,0.0,-0.8660254037835339,-0.5000000000015672,-0.4358523864488619,0.9000181649427038
3701,0.0,2018-12-05,0.0,HBV,17:00:00,0.0,27.4,83.0,0.0,iraja,636.2158,60.445286,303.56296,1.8763924,2.0619338,30716.908,72.3633,281.29883,9.976819,0.11075568,121260.95,107.45034,219.62262,26.977983,-14.437648,392.898326975421,-122.47439779853075,0.0,-277.3512461929791,21.700000000000003,45.243478260869566,0.0,0.0,-0.9659258262872339,-0.25881904510936676,-0.4352071573778359,0.9003303450218167
3702,0.0,2018-12-05,0.0,HBV,18:00:00,0.0,25.9,99.0,0.0,iraja,640.5576,59.442142,303.63193,1.1009855,2.303332,30706.297,77.72295,281.16095,10.398703,1.3059609,121270.086,104.09416,220.2135,26.96701,-15.920653,384.1325060601588,-115.67026458750126,0.0,-277.2704067130872,20.900000000000002,44.25217391304348,0.0,0.0,-1.0,-1.2365348063955438e-11,-0.4345617047074526,0.900642062531921
3703,0.0,2018-12-05,0.0,HBV,19:00:00,0.0,24.9,100.0,0.0,iraja,690.72754,65.66837,301.9594,0.61269426,1.9522536,30694.719,82.94098,281.038,9.618738,1.9435408,121295.945,108.1314,220.64989,29.00623,-14.152455,375.36668514489656,-108.86613137647177,0.0,-277.18956723319536,20.1,43.26086956521739,0.0,0.0,-0.9659258262898683,0.2588190450995348,-0.43391602876927954,0.9009533173128882
3704,0.0,2018-12-05,0.0,HBV,20:00:00,0.0,24.9,100.0,0.0,iraja,755.3711,69.982735,301.01602,0.81061506,2.4775903,30716.908,85.4598,281.2,9.352457,2.5626695,121294.59,101.41203,220.53394,27.717808,-13.13746,366.60086422963434,-102.06199816544229,0.0,-277.10872775330347,19.3,42.2695652173913,0.0,0.0,-0.8660254037886232,0.4999999999927521,-0.43327012989505015,0.9012641092048026
