,Dia,Hora,HBV,Chuva,DirVento,VelVento,Temperatura,Pressao,Umidade,estacao
263,2014-12-11,23:00:00,HBV,0.0,,,,,,iraja
264,2014-12-12,00:00:00,HBV,0.0,,,,,,iraja
265,2014-12-12,01:00:00,HBV,0.0,,,,,,iraja
266,2014-12-12,02:00:00,HBV,0.0,,,,,,iraja
267,2014-12-12,03:00:00,HBV,0.0,,,,,,iraja
268,2014-12-12,04:00:00,HBV,0.0,,,,,,iraja
269,2014-12-12,05:00:00,HBV,0.0,,,,,,iraja
270,2014-12-12,06:00:00,HBV,0.0,,,,,,iraja
271,2014-12-12,07:00:00,HBV,0.0,,,,,,iraja
272,2014-12-12,08:00:00,HBV,0.0,,,,,,iraja
273,2014-12-12,09:00:00,HBV,0.0,,,,,,iraja
274,2014-12-12,10:00:00,HBV,0.0,,,,,,iraja
275,2014-12-12,11:00:00,HBV,0.0,,,,,,iraja
276,2014-12-12,12:00:00,HBV,0.0,,,,,,iraja
277,2014-12-12,13:00:00,HBV,0.0,,,,,,iraja
278,2014-12-12,14:00:00,HBV,0.0,,,37.4,,32.0,iraja
279,2014-12-12,15:00:00,HBV,0.0,,,38.1,,28.0,iraja
280,2014-12-12,16:00:00,HBV,0.0,,,37.6,,31.0,iraja
281,2014-12-12,17:00:00,HBV,0.0,,,35.4,,36.0,iraja
282,2014-12-12,18:00:00,HBV,0.0,,,34.2,,41.0,iraja
283,2014-12-12,19:00:00,HBV,0.0,,,32.8,,46.0,iraja
284,2014-12-12,20:00:00,HBV,0.0,,,28.6,,61.0,iraja
285,2014-12-12,21:00:00,HBV,0.0,,,27.6,,64.0,iraja
286,2014-12-12,22:00:00,HBV,0.0,,,27.9,,64.0,iraja
287,2014-12-12,23:00:00,HBV,0.0,,,26.9,,69.0,iraja
288,2014-12-13,00:00:00,HBV,0.0,,,25.9,,80.0,iraja
289,2014-12-13,01:00:00,HBV,0.0,,,26.9,,70.0,iraja
290,2014-12-13,02:00:00,HBV,0.0,,,26.9,,73.0,iraja
291,2014-12-13,03:00:00,HBV,0.0,,,26.9,,69.0,iraja
292,2014-12-13,05:00:00,HBV,0.0,,,26.4,,65.0,iraja
293,2014-12-13,06:00:00,HBV,0.0,,,26.4,,66.0,iraja
294,2014-12-13,07:00:00,HBV,0.0,,,27.6,,63.0,iraja
295,2014-12-13,08:00:00,HBV,0.0,,,27.9,,65.0,iraja
296,2014-12-13,09:00:00,HBV,0.0,,,28.8,,59.0,iraja
297,2014-12-13,10:00:00,HBV,0.0,,,31.8,,48.0,iraja
298,2014-12-13,11:00:00,HBV,0.0,,,33.0,,42.0,iraja
299,2014-12-13,12:00:00,HBV,0.0,,,33.7,,42.0,iraja
300,2014-12-13,13:00:00,HBV,0.0,,,33.7,,42.0,iraja
301,2014-12-13,14:00:00,HBV,0.2,,,27.1,,73.0,iraja
302,2014-12-13,15:00:00,HBV,0.4,,,25.2,,82.0,iraja
303,2014-12-13,16:00:00,HBV,0.0,,,27.1,,76.0,iraja
304,2014-12-13,17:00:00,HBV,0.0,,,27.6,,75.0,iraja
305,2014-12-13,18:00:00,HBV,0.0,,,25.7,,85.0,iraja
306,2014-12-13,19:00:00,HBV,0.2,,,25.2,,89.0,iraja
307,2014-12-13,20:00:00,HBV,0.0,,,24.7,,87.0,iraja
308,2014-12-13,21:00:00,HBV,1.2,,,24.2,,94.0,iraja
309,2014-12-13,22:00:00,HBV,0.2,,,24.0,,94.0,iraja
310,2014-12-13,23:00:00,HBV,0.2,,,24.0,,95.0,iraja
311,2014-12-14,00:00:00,HBV,0.0,,,24.2,,95.0,iraja
