Relatório Pluviométrico da Estação: Jardim Botanico

Dados normalizados para o Horário Brasileiro de Verão (HBV)

Dia         Hora      HBV   15 min   01 h   04 h   24 h   96 h
01/09/1997  00:19:20            ND     ND     ND    0.0    0.0
08/09/1997  12:34:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  12:49:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  13:04:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  13:19:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  13:34:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  13:49:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  14:04:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  14:19:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  14:34:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  14:49:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  15:04:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  15:19:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  15:34:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  15:49:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  16:04:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  16:19:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  16:34:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  16:49:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  17:04:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  17:19:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  17:34:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  17:49:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  18:04:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  18:19:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  18:34:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  18:49:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  19:04:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  19:19:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  19:34:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  19:49:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  20:04:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  20:19:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  20:34:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  20:49:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  21:04:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  21:19:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  21:34:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  21:49:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  22:04:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  22:19:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  22:34:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  22:49:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  23:04:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  23:19:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  23:34:20           0.0    0.0    0.0    0.0    3.5
08/09/1997  23:49:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  00:04:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  00:19:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  00:34:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  00:49:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  01:04:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  01:19:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  01:34:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  01:49:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  02:04:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  02:19:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  02:34:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  02:49:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  03:04:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  03:19:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  03:34:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  03:49:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  04:04:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  04:19:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  04:34:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  04:49:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  05:04:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  05:19:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  05:34:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  05:49:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  06:04:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  06:19:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  06:34:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  06:49:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  07:04:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  07:19:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  07:34:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  07:49:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  08:04:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  08:19:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  08:34:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  08:49:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  09:04:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  09:19:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  09:34:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  09:49:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  10:04:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  10:19:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  10:34:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  10:49:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  11:04:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  11:19:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  11:34:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  11:49:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  12:04:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  12:19:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  12:34:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  12:49:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  13:04:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  13:19:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  13:34:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  13:49:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  14:04:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  14:19:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  14:34:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  14:49:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  15:04:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  15:19:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  15:34:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  15:49:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  16:04:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  16:19:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  16:34:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  16:49:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  17:04:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  17:19:20           0.0    0.0    0.0    0.0    3.5
09/09/1997  17:34:20           0.0    0.0    0.0    0.0    2.5
09/09/1997  17:49:20           0.0    0.0    0.0    0.0    2.5
09/09/1997  18:04:20           0.0    0.0    0.0    0.0    2.5
09/09/1997  18:19:20           0.0    0.0    0.0    0.0    2.5
09/09/1997  18:34:20           0.0    0.0    0.0    0.0    2.5
09/09/1997  18:49:20           0.0    0.0    0.0    0.0    2.5
09/09/1997  19:04:20           0.0    0.0    0.0    0.0    2.5
09/09/1997  19:19:20           0.0    0.0    0.0    0.0    2.5
09/09/1997  19:34:20           0.0    0.0    0.0    0.0    2.5
09/09/1997  19:49:20           0.0    0.0    0.0    0.0    2.5
09/09/1997  20:04:20           0.0    0.0    0.0    0.0    2.5
09/09/1997  20:19:20           0.0    0.0    0.0    0.0    2.5
09/09/1997  20:34:20           0.0    0.0    0.0    0.0    2.5
09/09/1997  20:49:20           0.0    0.0    0.0    0.0    1.0
09/09/1997  21:04:20           0.0    0.0    0.0    0.0    0.5
09/09/1997  21:19:20           0.0    0.0    0.0    0.0    0.5
09/09/1997  21:34:20           0.0    0.0    0.0    0.0    0.5
09/09/1997  21:49:20           0.0    0.0    0.0    0.0    0.0
09/09/1997  22:04:20           0.0    0.0    0.0    0.0    0.0
09/09/1997  22:19:20           0.0    0.0    0.0    0.0    0.0
09/09/1997  22:34:20           0.0    0.0    0.0    0.0    0.0
09/09/1997  22:49:20           0.0    0.0    0.0    0.0    0.0
09/09/1997  23:04:20           0.0    0.0    0.0    0.0    0.0
09/09/1997  23:19:20           0.0    0.0    0.0    0.0    0.0
09/09/1997  23:34:20           0.0    0.0    0.0    0.0    0.0
09/09/1997  23:49:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  00:04:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  00:19:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  00:34:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  00:49:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  01:04:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  01:19:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  01:34:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  01:49:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  02:04:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  02:19:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  02:34:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  02:49:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  03:04:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  03:19:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  03:34:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  03:49:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  04:04:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  04:19:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  04:34:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  04:49:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  05:04:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  05:19:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  05:34:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  05:49:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  06:04:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  06:19:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  06:34:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  06:49:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  07:04:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  07:19:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  07:34:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  07:49:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  08:04:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  08:19:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  08:34:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  08:49:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  09:04:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  09:19:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  09:34:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  09:49:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  10:04:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  10:19:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  10:34:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  10:49:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  11:04:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  11:19:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  11:34:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  11:49:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  12:04:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  12:19:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  12:34:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  12:49:20           0.0    0.0    0.0    0.0    0.0
10/09/1997  13:04:20           0.2    0.2    0.2    0.2    0.2
10/09/1997  13:19:20           0.2    0.4    0.4    0.4    0.4
10/09/1997  13:34:20           0.2    0.6    0.6    0.6    0.6
10/09/1997  13:49:20           0.2    0.8    0.8    0.8    0.8
10/09/1997  14:04:20           0.2    0.8    1.0    1.0    1.0
10/09/1997  14:19:20           0.0    0.6    1.0    1.0    1.0
10/09/1997  14:34:20           0.5    0.9    1.5    1.5    1.5
10/09/1997  14:49:20           0.0    0.7    1.5    1.5    1.5
10/09/1997  15:04:20           0.0    0.5    1.5    1.5    1.5
10/09/1997  15:19:20           0.2    0.7    1.7    1.7    1.7
10/09/1997  15:34:20           0.2    0.4    1.9    1.9    1.9
10/09/1997  15:49:20           0.2    0.6    2.1    2.1    2.1
10/09/1997  16:04:20           0.2    0.8    2.3    2.3    2.3
10/09/1997  16:19:20           0.0    0.6    2.3    2.3    2.3
10/09/1997  16:34:20           0.0    0.4    2.3    2.3    2.3
10/09/1997  16:49:20           0.2    0.4    2.5    2.5    2.5
10/09/1997  17:04:20           0.0    0.2    2.3    2.5    2.5
10/09/1997  17:19:20           0.0    0.2    2.1    2.5    2.5
10/09/1997  17:34:20           0.0    0.2    1.9    2.5    2.5
10/09/1997  17:49:20           0.0    0.0    1.7    2.5    2.5
10/09/1997  18:04:20           0.2    0.2    1.7    2.7    2.7
10/09/1997  18:19:20           0.2    0.4    1.9    2.9    2.9
10/09/1997  18:34:20           0.2    0.6    1.6    3.1    3.1
10/09/1997  18:49:20           0.0    0.6    1.6    3.1    3.1
10/09/1997  19:04:20           0.0    0.4    1.6    3.1    3.1
10/09/1997  19:19:20           0.0    0.2    1.4    3.1    3.1
10/09/1997  19:34:20           0.2    0.2    1.4    3.3    3.3
10/09/1997  19:49:20           0.0    0.2    1.2    3.3    3.3
10/09/1997  20:04:20           0.0    0.2    1.0    3.3    3.3
10/09/1997  20:19:20           0.0    0.2    1.0    3.3    3.3
10/09/1997  20:34:20           0.0    0.0    1.0    3.3    3.3
10/09/1997  20:49:20           0.0    0.0    0.8    3.3    3.3
10/09/1997  21:04:20           0.0    0.0    0.8    3.3    3.3
10/09/1997  21:19:20           0.0    0.0    0.8    3.3    3.3
10/09/1997  21:34:20           0.0    0.0    0.8    3.3    3.3
10/09/1997  21:49:20           0.0    0.0    0.8    3.3    3.3
10/09/1997  22:04:20           0.0    0.0    0.6    3.3    3.3
10/09/1997  22:19:20           0.0    0.0    0.4    3.3    3.3
10/09/1997  22:34:20           0.0    0.0    0.2    3.3    3.3
10/09/1997  22:49:20           0.0    0.0    0.2    3.3    3.3
10/09/1997  23:04:20           0.0    0.0    0.2    3.3    3.3
10/09/1997  23:19:20           0.0    0.0    0.2    3.3    3.3
10/09/1997  23:34:20           0.0    0.0    0.0    3.3    3.3
10/09/1997  23:49:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  00:04:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  00:19:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  00:34:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  00:49:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  01:04:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  01:19:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  01:34:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  01:49:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  02:04:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  02:19:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  02:34:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  02:49:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  03:04:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  03:19:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  03:34:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  03:49:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  04:04:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  04:19:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  04:34:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  04:49:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  05:04:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  05:19:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  05:34:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  05:49:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  06:04:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  06:19:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  06:34:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  06:49:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  07:04:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  07:19:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  07:34:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  07:49:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  08:04:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  08:19:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  08:34:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  08:49:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  09:04:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  09:19:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  09:34:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  09:49:20           0.0    0.0    0.0    3.3    3.3
11/09/1997  10:04:20           0.2    0.2    0.2    3.5    3.5
11/09/1997  10:19:20           0.0    0.2    0.2    3.5    3.5
11/09/1997  10:34:20           0.7    0.9    0.9    4.2    4.2
11/09/1997  10:49:20           0.2    1.1    1.1    4.4    4.4
11/09/1997  11:04:20           1.0    1.9    2.1    5.4    5.4
11/09/1997  11:19:20            ND     ND     ND     ND     ND
11/09/1997  11:34:20            ND    2.4    3.3    6.6    6.6
11/09/1997  11:49:20           1.5    3.7    4.8    8.1    8.1
11/09/1997  12:04:20           2.0    4.7    6.8   10.1   10.1
11/09/1997  12:19:20           1.5     ND    8.3   11.6   11.6
11/09/1997  12:34:20           0.2    5.2    8.5   11.8   11.8
11/09/1997  12:49:20           0.2    3.9    8.7   12.0   12.0
11/09/1997  13:04:20           0.2    2.1    8.9   12.0   12.2
11/09/1997  13:19:20           0.0    0.6    8.9   11.8   12.2
11/09/1997  13:34:20           0.0    0.4    8.9   11.6   12.2
11/09/1997  13:49:20           0.0    0.2    8.9   11.4   12.2
11/09/1997  14:04:20           0.0    0.0    8.7   11.2   12.2
11/09/1997  14:19:20           0.2    0.2    8.9   11.4   12.4
11/09/1997  14:34:20           0.0    0.2    8.2   10.9   12.4
11/09/1997  14:49:20           0.2    0.4    8.2   11.1   12.6
11/09/1997  15:04:20           0.0    0.4    7.2   11.1   12.6
11/09/1997  15:19:20           0.0    0.2     ND   10.9   12.6
11/09/1997  15:34:20           0.2    0.4    6.2   10.9   12.8
11/09/1997  15:49:20           0.0    0.2    4.7   10.7   12.8
11/09/1997  16:04:20           0.0    0.2    2.7   10.5   12.8
11/09/1997  16:19:20           0.0    0.2    1.2   10.5   12.8
11/09/1997  16:34:20           0.2    0.2    1.2   10.7   13.0
11/09/1997  16:49:20           0.0    0.2    1.0   10.5   13.0
11/09/1997  17:04:20           0.2    0.4    1.0   10.7   13.2
11/09/1997  17:19:20           0.0    0.4    1.0   10.7   13.2
11/09/1997  17:34:20           0.0    0.2    1.0   10.7   13.2
11/09/1997  17:49:20           0.0    0.2    1.0   10.7   13.2
11/09/1997  18:04:20           0.0    0.0    1.0   10.5   13.2
11/09/1997  18:19:20           0.0    0.0    0.8   10.3   13.2
11/09/1997  18:34:20           0.0    0.0    0.8   10.1   13.2
11/09/1997  18:49:20           0.5    0.5    1.1   10.6   13.7
11/09/1997  19:04:20           0.5    1.0    1.6   11.1   14.2
11/09/1997  19:19:20           0.5    1.5    2.1   11.6   14.7
11/09/1997  19:34:20           0.2    1.7    2.1   11.6   14.9
11/09/1997  19:49:20           1.0    2.2    3.1   12.6   15.9
11/09/1997  20:04:20           1.0    2.7    4.1   13.6   16.9
11/09/1997  20:19:20           0.5    2.7    4.6   14.1   17.4
11/09/1997  20:34:20           0.0    2.5    4.4   14.1   17.4
11/09/1997  20:49:20           0.2    1.7    4.6   14.3   17.6
11/09/1997  21:04:20           0.5    1.2    4.9   14.8   18.1
11/09/1997  21:19:20           0.0    0.7    4.9   14.8   18.1
11/09/1997  21:34:20           0.2    0.9    5.1   15.0   18.3
11/09/1997  21:49:20           0.2    0.9    5.3   15.2   18.5
11/09/1997  22:04:20           0.2    0.6    5.5   15.4   18.7
11/09/1997  22:19:20           0.5    1.1    6.0   15.9   19.2
11/09/1997  22:34:20           0.5    1.4    6.5   16.4   19.7
11/09/1997  22:49:20           0.7    1.9    6.7   17.1   20.4
11/09/1997  23:04:20           1.0    2.7    7.2   18.1   21.4
11/09/1997  23:19:20           0.2    2.4    6.9   18.3   21.6
11/09/1997  23:34:20           0.0    1.9    6.7   18.3   21.6
11/09/1997  23:49:20           0.2    1.4    5.9   18.5   21.8
12/09/1997  00:04:20           0.2    0.6    5.1   18.7   22.0
12/09/1997  00:19:20           0.0    0.4    4.6   18.7   22.0
12/09/1997  00:34:20           0.2    0.6    4.8   18.9   22.2
12/09/1997  00:49:20           0.0    0.4    4.6   18.9   22.2
12/09/1997  01:04:20           0.2    0.4    4.3   19.1   22.4
12/09/1997  01:19:20           0.0    0.4    4.3   19.1   22.4
12/09/1997  01:34:20           0.0    0.2    4.1   19.1   22.4
12/09/1997  01:49:20           0.0    0.2    3.9   19.1   22.4
12/09/1997  02:04:20           0.0    0.0    3.7   19.1   22.4
12/09/1997  02:19:20           0.0    0.0    3.2   19.1   22.4
12/09/1997  02:34:20           0.0    0.0    2.7   19.1   22.4
12/09/1997  02:49:20           0.0    0.0    2.0   19.1   22.4
12/09/1997  03:04:20           0.0    0.0    1.0   19.1   22.4
12/09/1997  03:19:20           0.0    0.0    0.8   19.1   22.4
12/09/1997  03:34:20           0.0    0.0    0.8   19.1   22.4
12/09/1997  03:49:20           0.0    0.0    0.6   19.1   22.4
12/09/1997  04:04:20           0.0    0.0    0.4   19.1   22.4
12/09/1997  04:19:20           0.0    0.0    0.4   19.1   22.4
12/09/1997  04:34:20           0.0    0.0    0.2   19.1   22.4
12/09/1997  04:49:20           0.0    0.0    0.2   19.1   22.4
12/09/1997  05:04:20           0.0    0.0    0.0   19.1   22.4
12/09/1997  05:19:20           0.0    0.0    0.0   19.1   22.4
12/09/1997  05:34:20           0.0    0.0    0.0   19.1   22.4
12/09/1997  05:49:20           0.0    0.0    0.0   19.1   22.4
12/09/1997  06:04:20           0.0    0.0    0.0   19.1   22.4
12/09/1997  06:19:20           0.0    0.0    0.0   19.1   22.4
12/09/1997  06:34:20           0.0    0.0    0.0   19.1   22.4
12/09/1997  06:49:20           0.0    0.0    0.0   19.1   22.4
12/09/1997  07:04:20           0.0    0.0    0.0   19.1   22.4
12/09/1997  07:19:20           0.0    0.0    0.0   19.1   22.4
12/09/1997  07:34:20           0.0    0.0    0.0   19.1   22.4
12/09/1997  07:49:20           0.0    0.0    0.0   19.1   22.4
12/09/1997  08:04:20           0.0    0.0    0.0   19.1   22.4
12/09/1997  08:19:20           0.0    0.0    0.0   19.1   22.4
12/09/1997  08:34:20           0.0    0.0    0.0   19.1   22.4
12/09/1997  08:49:20           0.0    0.0    0.0   19.1   22.4
12/09/1997  09:04:20           0.0    0.0    0.0   19.1   22.4
12/09/1997  09:19:20           0.0    0.0    0.0   19.1   22.4
12/09/1997  09:34:20           0.0    0.0    0.0   19.1   22.4
12/09/1997  09:49:20           0.0    0.0    0.0   19.1   22.4
12/09/1997  10:04:20           0.0    0.0    0.0   18.9   22.4
12/09/1997  10:19:20           0.0    0.0    0.0   18.9   22.4
12/09/1997  10:34:20           0.0    0.0    0.0   18.2   22.4
12/09/1997  10:49:20           0.0    0.0    0.0   18.0   22.4
12/09/1997  11:04:20           0.0    0.0    0.0   17.0   22.4
12/09/1997  11:19:20           0.0    0.0    0.0     ND   22.4
12/09/1997  11:34:20           0.0    0.0    0.0   15.8   22.4
12/09/1997  11:49:20           0.0    0.0    0.0   14.3   22.4
12/09/1997  12:04:20           0.0    0.0    0.0   12.3   22.4
12/09/1997  12:19:20           0.0    0.0    0.0   10.8   22.4
12/09/1997  12:34:20           0.0    0.0    0.0   10.6   22.4
12/09/1997  12:49:20           0.0    0.0    0.0   10.4   22.4
12/09/1997  13:04:20           0.0    0.0    0.0   10.2   22.4
12/09/1997  13:19:20           0.0    0.0    0.0   10.2   22.4
12/09/1997  13:34:20           0.0    0.0    0.0   10.2   22.4
12/09/1997  13:49:20           0.0    0.0    0.0   10.2   22.4
12/09/1997  14:04:20           0.0    0.0    0.0   10.2   22.4
12/09/1997  14:19:20           0.0    0.0    0.0   10.0   22.4
12/09/1997  14:34:20           0.0    0.0    0.0   10.0   22.4
12/09/1997  14:49:20           0.0    0.0    0.0    9.8   22.4
12/09/1997  15:04:20           0.0    0.0    0.0    9.8   22.4
12/09/1997  15:19:20           0.0    0.0    0.0    9.8   22.4
12/09/1997  15:34:20           0.0    0.0    0.0    9.6   22.4
12/09/1997  15:49:20           0.0    0.0    0.0    9.6   22.4
12/09/1997  16:04:20           0.0    0.0    0.0    9.6   22.4
12/09/1997  16:19:20           0.0    0.0    0.0    9.6   22.4
12/09/1997  16:34:20           0.0    0.0    0.0    9.4   22.4
12/09/1997  16:49:20           0.0    0.0    0.0    9.4   22.4
12/09/1997  17:04:20           0.0    0.0    0.0    9.2   22.4
12/09/1997  17:19:20           0.0    0.0    0.0    9.2   22.4
12/09/1997  17:34:20           0.0    0.0    0.0    9.2   22.4
12/09/1997  17:49:20           0.0    0.0    0.0    9.2   22.4
12/09/1997  18:04:20           0.0    0.0    0.0    9.2   22.4
12/09/1997  18:19:20           0.0    0.0    0.0    9.2   22.4
12/09/1997  18:34:20           0.0    0.0    0.0    9.2   22.4
12/09/1997  18:49:20           0.0    0.0    0.0    8.7   22.4
12/09/1997  19:04:20           0.0    0.0    0.0    8.2   22.4
12/09/1997  19:19:20           0.0    0.0    0.0    7.7   22.4
12/09/1997  19:34:20           0.0    0.0    0.0    7.5   22.4
12/09/1997  19:49:20           0.0    0.0    0.0    6.5   22.4
12/09/1997  20:04:20           0.0    0.0    0.0    5.5   22.4
12/09/1997  20:19:20           0.0    0.0    0.0    5.0   22.4
12/09/1997  20:34:20           0.0    0.0    0.0    5.0   22.4
12/09/1997  20:49:20           0.0    0.0    0.0    4.8   22.4
12/09/1997  21:04:20           0.0    0.0    0.0    4.3   22.4
12/09/1997  21:19:20           0.0    0.0    0.0    4.3   22.4
12/09/1997  21:34:20           0.0    0.0    0.0    4.1   22.4
